;Excavation Siglum;Excavation Numbers;Clemens 2001;Clemens 2001 type;Clemens note;Description;Genre;Object Type;Museum Number;Archive/General area;detail in general;Full TEO Findspot;Topographic Point;Find Depth;Associated Text;Script;Language;Size;KTU3;possible relevant (religious) genres;seal;note;Associated SAU Entry
428;RS;['19.174,[46]'];;;;Tablet, Alphabetic Ugaritic;;Tablet;Damas s.n.;Royal Palace;Southwestern archives;Palais Royal, room 81 (Archives Sud-Ouest) ? 2,30;;;RS 19.174, [46];Alphabetic;Ugaritic;15 x 11 x 4;9.377;;;;19.174,[1]+19.174,[2]+19.174,[3]+19.174,[4]+19.174,[5]+19.174,[6]+19.174,[7]+19.174,[8]+19.174,[9]+19.174,[10]+19.174,[11]+19.174,[12]+19.174,[13]+19.174,[14]+19.174,[15]+19.174,[16]+19.174,[17]+19.174,[18]+19.174,[19]+19.174,[20]+19.174,[21]+19.174,[22]+19.174,[23]+19.174,[24]+19.174,[25]+19.174,[26]+19.174,[27]+19.174,[28]+19.174,[29]+19.174,[30]+19.174,[31]+19.174,[32]+19.174,[33]+19.174,[34]+19.174,[35]+19.174,[36]+19.174,[37]+19.174,[38]+19.174,[39]+19.174,[40]+19.174,[41]+19.174,[42]+19.174,[43]+19.174,[44]+19.174,[45]+19.174,[46]+19.174,[47]+19.174,[48]+19.174,[49]+19.174,[50]+19.174,[51]+19.174,[52]+19.174,[53]+19.174,[54]+19.174,[55]+19.174,[56]
429;RS;['19.174,[47]'];;;;Tablet, Alphabetic Ugaritic;;Tablet;Damas s.n.;Royal Palace;Southwestern archives;Palais Royal, room 81 (Archives Sud-Ouest) ? 2,30;;;RS 19.174, [47];Alphabetic;Ugaritic;16 x 23 x 11;9.378;;;;19.174,[1]+19.174,[2]+19.174,[3]+19.174,[4]+19.174,[5]+19.174,[6]+19.174,[7]+19.174,[8]+19.174,[9]+19.174,[10]+19.174,[11]+19.174,[12]+19.174,[13]+19.174,[14]+19.174,[15]+19.174,[16]+19.174,[17]+19.174,[18]+19.174,[19]+19.174,[20]+19.174,[21]+19.174,[22]+19.174,[23]+19.174,[24]+19.174,[25]+19.174,[26]+19.174,[27]+19.174,[28]+19.174,[29]+19.174,[30]+19.174,[31]+19.174,[32]+19.174,[33]+19.174,[34]+19.174,[35]+19.174,[36]+19.174,[37]+19.174,[38]+19.174,[39]+19.174,[40]+19.174,[41]+19.174,[42]+19.174,[43]+19.174,[44]+19.174,[45]+19.174,[46]+19.174,[47]+19.174,[48]+19.174,[49]+19.174,[50]+19.174,[51]+19.174,[52]+19.174,[53]+19.174,[54]+19.174,[55]+19.174,[56]
430;RS;['19.174,[48]'];;;;Tablet, Alphabetic Ugaritic;;Tablet;Damas s.n.;Royal Palace;Southwestern archives;Palais Royal, room 81 (Archives Sud-Ouest) ? 2,30;;;RS 19.174, [48];Alphabetic;Ugaritic;20 x 16 x 7;9.379;;;;19.174,[1]+19.174,[2]+19.174,[3]+19.174,[4]+19.174,[5]+19.174,[6]+19.174,[7]+19.174,[8]+19.174,[9]+19.174,[10]+19.174,[11]+19.174,[12]+19.174,[13]+19.174,[14]+19.174,[15]+19.174,[16]+19.174,[17]+19.174,[18]+19.174,[19]+19.174,[20]+19.174,[21]+19.174,[22]+19.174,[23]+19.174,[24]+19.174,[25]+19.174,[26]+19.174,[27]+19.174,[28]+19.174,[29]+19.174,[30]+19.174,[31]+19.174,[32]+19.174,[33]+19.174,[34]+19.174,[35]+19.174,[36]+19.174,[37]+19.174,[38]+19.174,[39]+19.174,[40]+19.174,[41]+19.174,[42]+19.174,[43]+19.174,[44]+19.174,[45]+19.174,[46]+19.174,[47]+19.174,[48]+19.174,[49]+19.174,[50]+19.174,[51]+19.174,[52]+19.174,[53]+19.174,[54]+19.174,[55]+19.174,[56]
431;RS;['19.174,[49]'];;;;Tablet, Logosyllabic Akkadian;;Tablet;Damas s.n.;Royal Palace;Southwestern archives;Palais Royal, room 81 (Archives Sud-Ouest) ? 2,30;;;RS 19.174, [49];Logosyllabic;Akkadian;14 x 25 x 6;;;;;19.174,[1]+19.174,[2]+19.174,[3]+19.174,[4]+19.174,[5]+19.174,[6]+19.174,[7]+19.174,[8]+19.174,[9]+19.174,[10]+19.174,[11]+19.174,[12]+19.174,[13]+19.174,[14]+19.174,[15]+19.174,[16]+19.174,[17]+19.174,[18]+19.174,[19]+19.174,[20]+19.174,[21]+19.174,[22]+19.174,[23]+19.174,[24]+19.174,[25]+19.174,[26]+19.174,[27]+19.174,[28]+19.174,[29]+19.174,[30]+19.174,[31]+19.174,[32]+19.174,[33]+19.174,[34]+19.174,[35]+19.174,[36]+19.174,[37]+19.174,[38]+19.174,[39]+19.174,[40]+19.174,[41]+19.174,[42]+19.174,[43]+19.174,[44]+19.174,[45]+19.174,[46]+19.174,[47]+19.174,[48]+19.174,[49]+19.174,[50]+19.174,[51]+19.174,[52]+19.174,[53]+19.174,[54]+19.174,[55]+19.174,[56]
432;RS;['19.174,[5]'];;;;Tablet, Alphabetic Ugaritic;;Tablet;Damas s.n.;Royal Palace;Southwestern archives;Palais Royal, room 81 (Archives Sud-Ouest) ? 2,30;;;RS 19.174, [5];Alphabetic;Ugaritic;20 x 16 x 13;9.343;;;;19.174,[1]+19.174,[2]+19.174,[3]+19.174,[4]+19.174,[5]+19.174,[6]+19.174,[7]+19.174,[8]+19.174,[9]+19.174,[10]+19.174,[11]+19.174,[12]+19.174,[13]+19.174,[14]+19.174,[15]+19.174,[16]+19.174,[17]+19.174,[18]+19.174,[19]+19.174,[20]+19.174,[21]+19.174,[22]+19.174,[23]+19.174,[24]+19.174,[25]+19.174,[26]+19.174,[27]+19.174,[28]+19.174,[29]+19.174,[30]+19.174,[31]+19.174,[32]+19.174,[33]+19.174,[34]+19.174,[35]+19.174,[36]+19.174,[37]+19.174,[38]+19.174,[39]+19.174,[40]+19.174,[41]+19.174,[42]+19.174,[43]+19.174,[44]+19.174,[45]+19.174,[46]+19.174,[47]+19.174,[48]+19.174,[49]+19.174,[50]+19.174,[51]+19.174,[52]+19.174,[53]+19.174,[54]+19.174,[55]+19.174,[56]
433;RS;['19.174,[50]'];;;;Tablet, Logosyllabic Akkadian;;Tablet;Damas s.n.;Royal Palace;Southwestern archives;Palais Royal, room 81 (Archives Sud-Ouest) ? 2,30;;;RS 19.174, [50];Logosyllabic;Akkadian;16 x 11 x 5;;;;;19.174,[1]+19.174,[2]+19.174,[3]+19.174,[4]+19.174,[5]+19.174,[6]+19.174,[7]+19.174,[8]+19.174,[9]+19.174,[10]+19.174,[11]+19.174,[12]+19.174,[13]+19.174,[14]+19.174,[15]+19.174,[16]+19.174,[17]+19.174,[18]+19.174,[19]+19.174,[20]+19.174,[21]+19.174,[22]+19.174,[23]+19.174,[24]+19.174,[25]+19.174,[26]+19.174,[27]+19.174,[28]+19.174,[29]+19.174,[30]+19.174,[31]+19.174,[32]+19.174,[33]+19.174,[34]+19.174,[35]+19.174,[36]+19.174,[37]+19.174,[38]+19.174,[39]+19.174,[40]+19.174,[41]+19.174,[42]+19.174,[43]+19.174,[44]+19.174,[45]+19.174,[46]+19.174,[47]+19.174,[48]+19.174,[49]+19.174,[50]+19.174,[51]+19.174,[52]+19.174,[53]+19.174,[54]+19.174,[55]+19.174,[56]
434;RS;['19.174,[51]'];;;;Tablet, Logosyllabic Akkadian;;Tablet;Damas s.n.;Royal Palace;Southwestern archives;Palais Royal, room 81 (Archives Sud-Ouest) ? 2,30;;;RS 19.174, [51];Logosyllabic;Akkadian;11 x 12 x 3;;;;;19.174,[1]+19.174,[2]+19.174,[3]+19.174,[4]+19.174,[5]+19.174,[6]+19.174,[7]+19.174,[8]+19.174,[9]+19.174,[10]+19.174,[11]+19.174,[12]+19.174,[13]+19.174,[14]+19.174,[15]+19.174,[16]+19.174,[17]+19.174,[18]+19.174,[19]+19.174,[20]+19.174,[21]+19.174,[22]+19.174,[23]+19.174,[24]+19.174,[25]+19.174,[26]+19.174,[27]+19.174,[28]+19.174,[29]+19.174,[30]+19.174,[31]+19.174,[32]+19.174,[33]+19.174,[34]+19.174,[35]+19.174,[36]+19.174,[37]+19.174,[38]+19.174,[39]+19.174,[40]+19.174,[41]+19.174,[42]+19.174,[43]+19.174,[44]+19.174,[45]+19.174,[46]+19.174,[47]+19.174,[48]+19.174,[49]+19.174,[50]+19.174,[51]+19.174,[52]+19.174,[53]+19.174,[54]+19.174,[55]+19.174,[56]
435;RS;['19.174,[52]'];;;;Tablet, Logosyllabic Akkadian;;Tablet;Damas s.n.;Royal Palace;Southwestern archives;Palais Royal, room 81 (Archives Sud-Ouest) ? 2,30;;;RS 19.174, [52];Logosyllabic;Akkadian;11 x 12 x 4;;;;;19.174,[1]+19.174,[2]+19.174,[3]+19.174,[4]+19.174,[5]+19.174,[6]+19.174,[7]+19.174,[8]+19.174,[9]+19.174,[10]+19.174,[11]+19.174,[12]+19.174,[13]+19.174,[14]+19.174,[15]+19.174,[16]+19.174,[17]+19.174,[18]+19.174,[19]+19.174,[20]+19.174,[21]+19.174,[22]+19.174,[23]+19.174,[24]+19.174,[25]+19.174,[26]+19.174,[27]+19.174,[28]+19.174,[29]+19.174,[30]+19.174,[31]+19.174,[32]+19.174,[33]+19.174,[34]+19.174,[35]+19.174,[36]+19.174,[37]+19.174,[38]+19.174,[39]+19.174,[40]+19.174,[41]+19.174,[42]+19.174,[43]+19.174,[44]+19.174,[45]+19.174,[46]+19.174,[47]+19.174,[48]+19.174,[49]+19.174,[50]+19.174,[51]+19.174,[52]+19.174,[53]+19.174,[54]+19.174,[55]+19.174,[56]
436;RS;['19.174,[53]'];;;;Tablet, Logosyllabic Akkadian;;Tablet;Damas s.n.;Royal Palace;Southwestern archives;Palais Royal, room 81 (Archives Sud-Ouest) ? 2,30;;;RS 19.174, [53];Logosyllabic;Akkadian;11 x 4 x 12;;;;;19.174,[1]+19.174,[2]+19.174,[3]+19.174,[4]+19.174,[5]+19.174,[6]+19.174,[7]+19.174,[8]+19.174,[9]+19.174,[10]+19.174,[11]+19.174,[12]+19.174,[13]+19.174,[14]+19.174,[15]+19.174,[16]+19.174,[17]+19.174,[18]+19.174,[19]+19.174,[20]+19.174,[21]+19.174,[22]+19.174,[23]+19.174,[24]+19.174,[25]+19.174,[26]+19.174,[27]+19.174,[28]+19.174,[29]+19.174,[30]+19.174,[31]+19.174,[32]+19.174,[33]+19.174,[34]+19.174,[35]+19.174,[36]+19.174,[37]+19.174,[38]+19.174,[39]+19.174,[40]+19.174,[41]+19.174,[42]+19.174,[43]+19.174,[44]+19.174,[45]+19.174,[46]+19.174,[47]+19.174,[48]+19.174,[49]+19.174,[50]+19.174,[51]+19.174,[52]+19.174,[53]+19.174,[54]+19.174,[55]+19.174,[56]
437;RS;['19.174,[54]'];;;;Tablet, Logosyllabic Akkadian;;Tablet;Damas s.n.;Royal Palace;Southwestern archives;Palais Royal, room 81 (Archives Sud-Ouest) ? 2,30;;;RS 19.174, [54];Logosyllabic;Akkadian;8 x 16 x 4;;;;;19.174,[1]+19.174,[2]+19.174,[3]+19.174,[4]+19.174,[5]+19.174,[6]+19.174,[7]+19.174,[8]+19.174,[9]+19.174,[10]+19.174,[11]+19.174,[12]+19.174,[13]+19.174,[14]+19.174,[15]+19.174,[16]+19.174,[17]+19.174,[18]+19.174,[19]+19.174,[20]+19.174,[21]+19.174,[22]+19.174,[23]+19.174,[24]+19.174,[25]+19.174,[26]+19.174,[27]+19.174,[28]+19.174,[29]+19.174,[30]+19.174,[31]+19.174,[32]+19.174,[33]+19.174,[34]+19.174,[35]+19.174,[36]+19.174,[37]+19.174,[38]+19.174,[39]+19.174,[40]+19.174,[41]+19.174,[42]+19.174,[43]+19.174,[44]+19.174,[45]+19.174,[46]+19.174,[47]+19.174,[48]+19.174,[49]+19.174,[50]+19.174,[51]+19.174,[52]+19.174,[53]+19.174,[54]+19.174,[55]+19.174,[56]
438;RS;['19.174,[55]'];;;;Tablet, Logosyllabic Akkadian;;Tablet;Damas s.n.;Royal Palace;Southwestern archives;Palais Royal, room 81 (Archives Sud-Ouest) ? 2,30;;;RS 19.174, [55];Logosyllabic;Akkadian;17 x 18 x 12;;;;;19.174,[1]+19.174,[2]+19.174,[3]+19.174,[4]+19.174,[5]+19.174,[6]+19.174,[7]+19.174,[8]+19.174,[9]+19.174,[10]+19.174,[11]+19.174,[12]+19.174,[13]+19.174,[14]+19.174,[15]+19.174,[16]+19.174,[17]+19.174,[18]+19.174,[19]+19.174,[20]+19.174,[21]+19.174,[22]+19.174,[23]+19.174,[24]+19.174,[25]+19.174,[26]+19.174,[27]+19.174,[28]+19.174,[29]+19.174,[30]+19.174,[31]+19.174,[32]+19.174,[33]+19.174,[34]+19.174,[35]+19.174,[36]+19.174,[37]+19.174,[38]+19.174,[39]+19.174,[40]+19.174,[41]+19.174,[42]+19.174,[43]+19.174,[44]+19.174,[45]+19.174,[46]+19.174,[47]+19.174,[48]+19.174,[49]+19.174,[50]+19.174,[51]+19.174,[52]+19.174,[53]+19.174,[54]+19.174,[55]+19.174,[56]
439;RS;['19.174,[56]'];;;;Tablet, Logosyllabic Akkadian;;Tablet;Damas s.n.;Royal Palace;Southwestern archives;Palais Royal, room 81 (Archives Sud-Ouest) ? 2,30;;;RS 19.174, [56];Logosyllabic;Akkadian;8 x 13 x 16;;;;;19.174,[1]+19.174,[2]+19.174,[3]+19.174,[4]+19.174,[5]+19.174,[6]+19.174,[7]+19.174,[8]+19.174,[9]+19.174,[10]+19.174,[11]+19.174,[12]+19.174,[13]+19.174,[14]+19.174,[15]+19.174,[16]+19.174,[17]+19.174,[18]+19.174,[19]+19.174,[20]+19.174,[21]+19.174,[22]+19.174,[23]+19.174,[24]+19.174,[25]+19.174,[26]+19.174,[27]+19.174,[28]+19.174,[29]+19.174,[30]+19.174,[31]+19.174,[32]+19.174,[33]+19.174,[34]+19.174,[35]+19.174,[36]+19.174,[37]+19.174,[38]+19.174,[39]+19.174,[40]+19.174,[41]+19.174,[42]+19.174,[43]+19.174,[44]+19.174,[45]+19.174,[46]+19.174,[47]+19.174,[48]+19.174,[49]+19.174,[50]+19.174,[51]+19.174,[52]+19.174,[53]+19.174,[54]+19.174,[55]+19.174,[56]
440;RS;['19.174,[6]'];;;;Tablet, Alphabetic Ugaritic;;Tablet;Damas s.n.;Royal Palace;Southwestern archives;Palais Royal, room 81 (Archives Sud-Ouest) ? 2,30;;;RS 19.174, [6];Alphabetic;Ugaritic;27 x 16 x 21;9.344;;;;19.174,[1]+19.174,[2]+19.174,[3]+19.174,[4]+19.174,[5]+19.174,[6]+19.174,[7]+19.174,[8]+19.174,[9]+19.174,[10]+19.174,[11]+19.174,[12]+19.174,[13]+19.174,[14]+19.174,[15]+19.174,[16]+19.174,[17]+19.174,[18]+19.174,[19]+19.174,[20]+19.174,[21]+19.174,[22]+19.174,[23]+19.174,[24]+19.174,[25]+19.174,[26]+19.174,[27]+19.174,[28]+19.174,[29]+19.174,[30]+19.174,[31]+19.174,[32]+19.174,[33]+19.174,[34]+19.174,[35]+19.174,[36]+19.174,[37]+19.174,[38]+19.174,[39]+19.174,[40]+19.174,[41]+19.174,[42]+19.174,[43]+19.174,[44]+19.174,[45]+19.174,[46]+19.174,[47]+19.174,[48]+19.174,[49]+19.174,[50]+19.174,[51]+19.174,[52]+19.174,[53]+19.174,[54]+19.174,[55]+19.174,[56]
441;RS;['19.174,[7]'];;;;Tablet, Alphabetic Ugaritic;;Tablet;Damas s.n.;Royal Palace;Southwestern archives;Palais Royal, room 81 (Archives Sud-Ouest) ? 2,30;;;RS 19.174, [7];Alphabetic;Ugaritic;34 x 6 x 19;9.345;;;;19.174,[1]+19.174,[2]+19.174,[3]+19.174,[4]+19.174,[5]+19.174,[6]+19.174,[7]+19.174,[8]+19.174,[9]+19.174,[10]+19.174,[11]+19.174,[12]+19.174,[13]+19.174,[14]+19.174,[15]+19.174,[16]+19.174,[17]+19.174,[18]+19.174,[19]+19.174,[20]+19.174,[21]+19.174,[22]+19.174,[23]+19.174,[24]+19.174,[25]+19.174,[26]+19.174,[27]+19.174,[28]+19.174,[29]+19.174,[30]+19.174,[31]+19.174,[32]+19.174,[33]+19.174,[34]+19.174,[35]+19.174,[36]+19.174,[37]+19.174,[38]+19.174,[39]+19.174,[40]+19.174,[41]+19.174,[42]+19.174,[43]+19.174,[44]+19.174,[45]+19.174,[46]+19.174,[47]+19.174,[48]+19.174,[49]+19.174,[50]+19.174,[51]+19.174,[52]+19.174,[53]+19.174,[54]+19.174,[55]+19.174,[56]
442;RS;['19.174,[8]'];;;;Tablet, Alphabetic Ugaritic;;Tablet;Damas s.n.;Royal Palace;Southwestern archives;Palais Royal, room 81 (Archives Sud-Ouest) ? 2,30;;;RS 19.174, [8];Alphabetic;Ugaritic;24 x 36 x 12;9.346;;;;19.174,[1]+19.174,[2]+19.174,[3]+19.174,[4]+19.174,[5]+19.174,[6]+19.174,[7]+19.174,[8]+19.174,[9]+19.174,[10]+19.174,[11]+19.174,[12]+19.174,[13]+19.174,[14]+19.174,[15]+19.174,[16]+19.174,[17]+19.174,[18]+19.174,[19]+19.174,[20]+19.174,[21]+19.174,[22]+19.174,[23]+19.174,[24]+19.174,[25]+19.174,[26]+19.174,[27]+19.174,[28]+19.174,[29]+19.174,[30]+19.174,[31]+19.174,[32]+19.174,[33]+19.174,[34]+19.174,[35]+19.174,[36]+19.174,[37]+19.174,[38]+19.174,[39]+19.174,[40]+19.174,[41]+19.174,[42]+19.174,[43]+19.174,[44]+19.174,[45]+19.174,[46]+19.174,[47]+19.174,[48]+19.174,[49]+19.174,[50]+19.174,[51]+19.174,[52]+19.174,[53]+19.174,[54]+19.174,[55]+19.174,[56]
443;RS;['19.174,[9]'];;;;Tablet, Alphabetic Ugaritic;;Tablet;Damas s.n.;Royal Palace;Southwestern archives;Palais Royal, room 81 (Archives Sud-Ouest) ? 2,30;;;RS 19.174, [9];Alphabetic;Ugaritic;18 x 34 x 19;9.347;;;;19.174,[1]+19.174,[2]+19.174,[3]+19.174,[4]+19.174,[5]+19.174,[6]+19.174,[7]+19.174,[8]+19.174,[9]+19.174,[10]+19.174,[11]+19.174,[12]+19.174,[13]+19.174,[14]+19.174,[15]+19.174,[16]+19.174,[17]+19.174,[18]+19.174,[19]+19.174,[20]+19.174,[21]+19.174,[22]+19.174,[23]+19.174,[24]+19.174,[25]+19.174,[26]+19.174,[27]+19.174,[28]+19.174,[29]+19.174,[30]+19.174,[31]+19.174,[32]+19.174,[33]+19.174,[34]+19.174,[35]+19.174,[36]+19.174,[37]+19.174,[38]+19.174,[39]+19.174,[40]+19.174,[41]+19.174,[42]+19.174,[43]+19.174,[44]+19.174,[45]+19.174,[46]+19.174,[47]+19.174,[48]+19.174,[49]+19.174,[50]+19.174,[51]+19.174,[52]+19.174,[53]+19.174,[54]+19.174,[55]+19.174,[56]
444;RS;['19.174,[1]'];;;;Tablet, Alphabetic Ugaritic;;Tablet;Damas s.n.;Royal Palace;Southwestern archives;Palais Royal, room 81 (Archives Sud-Ouest) ? 2,30;;;RS 19.174, [1];Alphabetic;Ugaritic;25 x 38 x 10;9.339;;;;19.174,[1]+19.174,[2]+19.174,[3]+19.174,[4]+19.174,[5]+19.174,[6]+19.174,[7]+19.174,[8]+19.174,[9]+19.174,[10]+19.174,[11]+19.174,[12]+19.174,[13]+19.174,[14]+19.174,[15]+19.174,[16]+19.174,[17]+19.174,[18]+19.174,[19]+19.174,[20]+19.174,[21]+19.174,[22]+19.174,[23]+19.174,[24]+19.174,[25]+19.174,[26]+19.174,[27]+19.174,[28]+19.174,[29]+19.174,[30]+19.174,[31]+19.174,[32]+19.174,[33]+19.174,[34]+19.174,[35]+19.174,[36]+19.174,[37]+19.174,[38]+19.174,[39]+19.174,[40]+19.174,[41]+19.174,[42]+19.174,[43]+19.174,[44]+19.174,[45]+19.174,[46]+19.174,[47]+19.174,[48]+19.174,[49]+19.174,[50]+19.174,[51]+19.174,[52]+19.174,[53]+19.174,[54]+19.174,[55]+19.174,[56]
445;RS;['19.174,[10]'];;;;Tablet, Alphabetic Ugaritic;;Tablet;Damas s.n.;Royal Palace;Southwestern archives;Palais Royal, room 81 (Archives Sud-Ouest) ? 2,30;;;RS 19.174, [10];Alphabetic;Ugaritic;27 x 17 x 9;9.348;;;;19.174,[1]+19.174,[2]+19.174,[3]+19.174,[4]+19.174,[5]+19.174,[6]+19.174,[7]+19.174,[8]+19.174,[9]+19.174,[10]+19.174,[11]+19.174,[12]+19.174,[13]+19.174,[14]+19.174,[15]+19.174,[16]+19.174,[17]+19.174,[18]+19.174,[19]+19.174,[20]+19.174,[21]+19.174,[22]+19.174,[23]+19.174,[24]+19.174,[25]+19.174,[26]+19.174,[27]+19.174,[28]+19.174,[29]+19.174,[30]+19.174,[31]+19.174,[32]+19.174,[33]+19.174,[34]+19.174,[35]+19.174,[36]+19.174,[37]+19.174,[38]+19.174,[39]+19.174,[40]+19.174,[41]+19.174,[42]+19.174,[43]+19.174,[44]+19.174,[45]+19.174,[46]+19.174,[47]+19.174,[48]+19.174,[49]+19.174,[50]+19.174,[51]+19.174,[52]+19.174,[53]+19.174,[54]+19.174,[55]+19.174,[56]
446;RS;['19.174,[11]'];;;;Tablet, Alphabetic Ugaritic;;Tablet;Damas s.n.;Royal Palace;Southwestern archives;Palais Royal, room 81 (Archives Sud-Ouest) ? 2,30;;;RS 19.174, [11];Alphabetic;Ugaritic;20 x 20 x 9;9.349;;;;19.174,[1]+19.174,[2]+19.174,[3]+19.174,[4]+19.174,[5]+19.174,[6]+19.174,[7]+19.174,[8]+19.174,[9]+19.174,[10]+19.174,[11]+19.174,[12]+19.174,[13]+19.174,[14]+19.174,[15]+19.174,[16]+19.174,[17]+19.174,[18]+19.174,[19]+19.174,[20]+19.174,[21]+19.174,[22]+19.174,[23]+19.174,[24]+19.174,[25]+19.174,[26]+19.174,[27]+19.174,[28]+19.174,[29]+19.174,[30]+19.174,[31]+19.174,[32]+19.174,[33]+19.174,[34]+19.174,[35]+19.174,[36]+19.174,[37]+19.174,[38]+19.174,[39]+19.174,[40]+19.174,[41]+19.174,[42]+19.174,[43]+19.174,[44]+19.174,[45]+19.174,[46]+19.174,[47]+19.174,[48]+19.174,[49]+19.174,[50]+19.174,[51]+19.174,[52]+19.174,[53]+19.174,[54]+19.174,[55]+19.174,[56]
447;RS;['19.174,[12]'];FALSE;;in Clemens, it is ref. that it could be join with 1.92, KTU3 says not;Tablet, Alphabetic Ugaritic;;Tablet;Damas s.n.;Royal Palace;Southwestern archives;Palais Royal, room 81 (Archives Sud-Ouest) ? 2,30;;;RS 19.174, [12];Alphabetic;Ugaritic;15 x 24 x 9;4.872;;;;19.174,[1]+19.174,[2]+19.174,[3]+19.174,[4]+19.174,[5]+19.174,[6]+19.174,[7]+19.174,[8]+19.174,[9]+19.174,[10]+19.174,[11]+19.174,[12]+19.174,[13]+19.174,[14]+19.174,[15]+19.174,[16]+19.174,[17]+19.174,[18]+19.174,[19]+19.174,[20]+19.174,[21]+19.174,[22]+19.174,[23]+19.174,[24]+19.174,[25]+19.174,[26]+19.174,[27]+19.174,[28]+19.174,[29]+19.174,[30]+19.174,[31]+19.174,[32]+19.174,[33]+19.174,[34]+19.174,[35]+19.174,[36]+19.174,[37]+19.174,[38]+19.174,[39]+19.174,[40]+19.174,[41]+19.174,[42]+19.174,[43]+19.174,[44]+19.174,[45]+19.174,[46]+19.174,[47]+19.174,[48]+19.174,[49]+19.174,[50]+19.174,[51]+19.174,[52]+19.174,[53]+19.174,[54]+19.174,[55]+19.174,[56]
448;RS;['19.174,[13]'];;;;Tablet, Alphabetic Ugaritic;;Tablet;Damas s.n.;Royal Palace;Southwestern archives;Palais Royal, room 81 (Archives Sud-Ouest) ? 2,30;;;RS 19.174, [13];Alphabetic;Ugaritic;17 x 18 x 5;9.351;;;;19.174,[1]+19.174,[2]+19.174,[3]+19.174,[4]+19.174,[5]+19.174,[6]+19.174,[7]+19.174,[8]+19.174,[9]+19.174,[10]+19.174,[11]+19.174,[12]+19.174,[13]+19.174,[14]+19.174,[15]+19.174,[16]+19.174,[17]+19.174,[18]+19.174,[19]+19.174,[20]+19.174,[21]+19.174,[22]+19.174,[23]+19.174,[24]+19.174,[25]+19.174,[26]+19.174,[27]+19.174,[28]+19.174,[29]+19.174,[30]+19.174,[31]+19.174,[32]+19.174,[33]+19.174,[34]+19.174,[35]+19.174,[36]+19.174,[37]+19.174,[38]+19.174,[39]+19.174,[40]+19.174,[41]+19.174,[42]+19.174,[43]+19.174,[44]+19.174,[45]+19.174,[46]+19.174,[47]+19.174,[48]+19.174,[49]+19.174,[50]+19.174,[51]+19.174,[52]+19.174,[53]+19.174,[54]+19.174,[55]+19.174,[56]
449;RS;['19.174,[14]'];;;;Tablet, Alphabetic Ugaritic;;Tablet;Damas s.n.;Royal Palace;Southwestern archives;Palais Royal, room 81 (Archives Sud-Ouest) ? 2,30;;;RS 19.174, [14];Alphabetic;Ugaritic;11 x 16 x 4;9.352;;;;19.174,[1]+19.174,[2]+19.174,[3]+19.174,[4]+19.174,[5]+19.174,[6]+19.174,[7]+19.174,[8]+19.174,[9]+19.174,[10]+19.174,[11]+19.174,[12]+19.174,[13]+19.174,[14]+19.174,[15]+19.174,[16]+19.174,[17]+19.174,[18]+19.174,[19]+19.174,[20]+19.174,[21]+19.174,[22]+19.174,[23]+19.174,[24]+19.174,[25]+19.174,[26]+19.174,[27]+19.174,[28]+19.174,[29]+19.174,[30]+19.174,[31]+19.174,[32]+19.174,[33]+19.174,[34]+19.174,[35]+19.174,[36]+19.174,[37]+19.174,[38]+19.174,[39]+19.174,[40]+19.174,[41]+19.174,[42]+19.174,[43]+19.174,[44]+19.174,[45]+19.174,[46]+19.174,[47]+19.174,[48]+19.174,[49]+19.174,[50]+19.174,[51]+19.174,[52]+19.174,[53]+19.174,[54]+19.174,[55]+19.174,[56]
450;RS;['19.174,[15]'];;;;Tablet, Alphabetic Ugaritic;;Tablet;Damas s.n.;Royal Palace;Southwestern archives;Palais Royal, room 81 (Archives Sud-Ouest) ? 2,30;;;RS 19.174, [15];Alphabetic;Ugaritic;27 x 10 x 9;9.353;;;;19.174,[1]+19.174,[2]+19.174,[3]+19.174,[4]+19.174,[5]+19.174,[6]+19.174,[7]+19.174,[8]+19.174,[9]+19.174,[10]+19.174,[11]+19.174,[12]+19.174,[13]+19.174,[14]+19.174,[15]+19.174,[16]+19.174,[17]+19.174,[18]+19.174,[19]+19.174,[20]+19.174,[21]+19.174,[22]+19.174,[23]+19.174,[24]+19.174,[25]+19.174,[26]+19.174,[27]+19.174,[28]+19.174,[29]+19.174,[30]+19.174,[31]+19.174,[32]+19.174,[33]+19.174,[34]+19.174,[35]+19.174,[36]+19.174,[37]+19.174,[38]+19.174,[39]+19.174,[40]+19.174,[41]+19.174,[42]+19.174,[43]+19.174,[44]+19.174,[45]+19.174,[46]+19.174,[47]+19.174,[48]+19.174,[49]+19.174,[50]+19.174,[51]+19.174,[52]+19.174,[53]+19.174,[54]+19.174,[55]+19.174,[56]
